,0,1,2,3,4,5
0,0.09015650159948513,0.429242714397473,-0.04204804656520333,0.29764083797968743,0.2427103202594542,-0.08207902642391318
1,-0.29428046399607455,-0.23936551875760853,0.38754943108624057,-0.5949206520412271,0.03525281561017112,0.005995577932084959
2,0.1834820681026425,0.5079243973755745,-0.15059971954994822,0.2135280892901295,0.0889783510446399,-0.11119541349464958
3,0.22887110773727518,0.5257214134281607,-0.10796185271009116,-0.04738501626399349,0.15219710652677995,-0.2218031786233457
4,-0.3522845892594337,-0.025488136463021994,-0.07741154230243713,0.05954605440790961,-0.0026552511528065027,0.29866738189896735
5,0.32125468255349077,0.6538086434204727,-0.06871091941933155,0.2003494342602565,0.19227096116302708,0.0512728099666201
6,0.10055889378879915,0.4754184288407394,-0.0746506558636053,0.3609942198803062,-0.11379920334739327,0.06255624800174772
7,0.27519332275325065,0.14804118217673445,0.07888572412793096,-0.05129554420563399,0.038372418442510645,-0.35083949132471526
8,-0.40347875530083666,-0.168257813423715,0.41266554417948675,-0.3382735750560637,-0.0687084481346,-0.03953372057389287
9,0.16322850233277109,0.17824803306956813,-0.00038861321930817665,0.03273964743926837,0.8304138298361596,-0.04389811510802097
10,0.40603224954413514,0.03186260467268458,-0.10929985395927062,0.22685169072267816,0.15976525033576838,-0.10459658847663177
11,-0.6054339784319616,-0.24957449146710362,0.1688406517131784,-0.20354628234454417,0.052112962488273844,0.021927195677187605
12,-0.5918848876185552,-0.21028787480803454,0.31107272669431496,-0.23075002532496683,-0.034291476957154766,0.03601650738656302
13,-0.06269916162422066,-0.002113391395361058,0.7160644697992009,-0.15199587845669302,-0.0574848018093781,0.1820694814592387
14,0.02109287766038949,0.23917382930692999,-0.10092772514889581,0.7121124509625433,0.20851504953848382,-0.0047993719676357365
15,0.011232589345855535,0.19298422736954027,-0.21676355515348902,0.14454003315524877,0.4809369128095749,0.12541077907949794
16,0.6332808570539307,0.259516168844196,0.11020518451836762,-0.1080066517881793,0.1339448230128203,0.09938684802284599
17,-0.008896829578738262,0.11114486872969906,0.13723862803515058,-0.04552558989361284,-0.3662319613744036,0.44951061967805345
18,0.024100785653964483,0.4006896698457421,-0.6261734379913523,0.060745840036040596,0.25827554051166157,0.0006740693341877197
19,0.058721746347129004,-0.08722779574927625,0.1372747373166896,-0.04152868672811148,0.12702777999990464,0.46945993364673816
